symbol,Report Date,Publish Date,eps_diluted,Operating Income (Loss),Net Income,Revenue,total_equity,total_debt,cash,enterprise_value_proxy,ebit_over_tev,return_on_equity,net_profit_margin,profitability_to_book_proxy
INTC,2022-12-31,2023-01-27,-0.15915627996164908,-670000000.0,-664000000.0,14042000000.0,103286000000.0,42051000000.0,28338000000.0,116999000000.0,-0.005726544671321977,-0.006428751234436419,-0.04728671129468737,-0.006428751234436419
INTC,2023-03-31,2023-04-28,-0.6639383726528647,-1404000000.0,-2758000000.0,11715000000.0,100403000000.0,50273000000.0,27534000000.0,123142000000.0,-0.0114014714719592,-0.02746929872613368,-0.23542466922748612,-0.02746929872613368
INTC,2023-06-30,2023-07-28,0.35295519542421355,-816000000.0,1481000000.0,12949000000.0,104471000000.0,49046000000.0,24257000000.0,129260000000.0,-0.006312857805972459,0.014176182864144116,0.114371766159549,0.014176182864144116
INTC,2023-09-30,2023-10-27,0.07022936864506976,808000000.0,297000000.0,14158000000.0,105686000000.0,48879000000.0,25030000000.0,129535000000.0,0.00623769637549697,0.002810211380882993,0.02097753920045204,0.002810211380882993
INTC,2023-12-31,2024-01-26,0.6321648507816201,1443000000.0,2669000000.0,15406000000.0,109965000000.0,49266000000.0,25034000000.0,134197000000.0,0.010752848424331394,0.024271359068794615,0.1732441905751006,0.024271359068794615
INTC,2024-03-31,2024-04-26,-0.08981612446958982,-721000000.0,-381000000.0,12724000000.0,110756000000.0,52450000000.0,21311000000.0,141895000000.0,-0.0050812220303745725,-0.0034399942215320163,-0.029943414020748193,-0.0034399942215320163
INTC,2024-06-30,2024-08-02,-0.37731427232247483,-1021000000.0,-1610000000.0,12833000000.0,120434000000.0,53029000000.0,29273000000.0,144190000000.0,-0.007080934877592066,-0.01336831791686733,-0.12545780409880777,-0.01336831791686733
INTC,2024-09-30,2024-11-01,-3.8767474370922645,-3435000000.0,-16639000000.0,13284000000.0,104864000000.0,50236000000.0,24086000000.0,131014000000.0,-0.026218572061001113,-0.1586721849252365,-1.252559470039145,-0.1586721849252365
INTC,2024-12-31,2025-01-31,-0.029173419773095625,469000000.0,-126000000.0,14260000000.0,105032000000.0,50011000000.0,22062000000.0,132981000000.0,0.003526819620848091,-0.0011996343971361109,-0.008835904628330995,-0.0011996343971361109
INTC,2025-03-31,2025-04-25,-0.18903983421597972,-145000000.0,-821000000.0,12667000000.0,106413000000.0,50151000000.0,21048000000.0,135516000000.0,-0.0010699843560907937,-0.007715222764135961,-0.06481408383989895,-0.007715222764135961
INVH,2020-06-30,2020-08-04,0.07801677222582833,116532000.0,42903000.0,449755000.0,8343873000.0,8351572000.0,571719000.0,16123726000.0,0.007227361715275985,0.005141856785212335,0.09539193560938733,0.005141856785212335
INVH,2020-09-30,2020-10-29,0.05811650418431266,110244000.0,32654000.0,459184000.0,8331377000.0,8330045000.0,559567000.0,16101855000.0,0.0068466645613191775,0.003919400118371789,0.07111310498623645,0.003919400118371789
INVH,2020-12-31,2021-02-19,0.12487935326883715,121815000.0,70699000.0,464100000.0,8556073000.0,8031504000.0,213422000.0,16374155000.0,0.007439467868723608,0.008263019728793805,0.1523357035121741,0.008263019728793805
INVH,2021-03-31,2021-04-29,0.10085156007537938,129559000.0,57367000.0,475225000.0,8632360000.0,8022682000.0,187310000.0,16467732000.0,0.007867446470467214,0.0066455754857304376,0.12071545057604292,0.0066455754857304376
INVH,2021-06-30,2021-07-29,0.10596971422870481,133407000.0,60338000.0,491633000.0,8619676000.0,8014437000.0,126168000.0,16507945000.0,0.008081381419673982,0.007000031091655881,0.12272975980050159,0.007000031091655881
INVH,2021-09-30,2021-10-28,0.11956519274288625,53435000.0,69177000.0,509532000.0,9523245000.0,7813137000.0,569663000.0,16766719000.0,0.0031869681838170008,0.007264015574523179,0.13576576152233816,0.007264015574523179
INVH,2021-12-31,2022-02-22,0.12475837322525679,400011000.0,74543000.0,520225000.0,9838804000.0,7998659000.0,610166000.0,17227297000.0,0.02321960316815807,0.0075764290049888175,0.14328992262963142,0.0075764290049888175
INVH,2022-03-31,2022-04-28,0.16007531876031644,155639000.0,92615000.0,532310000.0,10225132000.0,7855608000.0,467457000.0,17613283000.0,0.008836455986087318,0.009057584782279584,0.17398696248426668,0.009057584782279584
INVH,2022-06-30,2022-07-28,0.1814245999531,166892000.0,110963000.0,557300000.0,10281989000.0,7753931000.0,272708000.0,17763212000.0,0.009395372863871692,0.010791978089064284,0.1991082002512112,0.010791978089064284
INVH,2022-09-30,2022-10-27,0.12924069489685153,161952000.0,79179000.0,568675000.0,10346349000.0,7753031000.0,300312000.0,17799068000.0,0.009098903380783757,0.00765284449615995,0.1392341847276564,0.00765284449615995
INVH,2022-12-31,2023-02-22,0.15674939570662544,167212000.0,100572000.0,579836000.0,10323631000.0,7769077000.0,262870000.0,17829838000.0,0.00937821196132012,0.009741921229071438,0.17344904421250146,0.009741921229071438
INVH,2023-03-31,2023-05-02,0.19629286328404336,175684000.0,120242000.0,589890000.0,10252503000.0,7768053000.0,325277000.0,17695279000.0,0.009928297824521445,0.011728062893519757,0.20383800369560426,0.011728062893519757
INVH,2023-06-30,2023-07-27,0.2247844305913577,177434000.0,137864000.0,600372000.0,10282708000.0,7765563000.0,414292000.0,17633979000.0,0.01006205122508085,0.01340736311874265,0.2296309621368085,0.01340736311874265
INVH,2023-09-30,2023-10-26,0.214834236736794,171398000.0,131818000.0,617695000.0,10269546000.0,8547240000.0,762638000.0,18054148000.0,0.009493552395826155,0.012835815721551859,0.21340305490573827,0.012835815721551859
INVH,2023-12-31,2024-02-21,0.21109217537998617,174987000.0,129546000.0,624321000.0,10190435000.0,8546052000.0,700618000.0,18035869000.0,0.009702166277654823,0.012712509328600791,0.20749902694287073,0.012712509328600791
INVH,2024-03-31,2024-05-01,0.23191322598537403,185644000.0,142350000.0,646039000.0,10170089000.0,8544382000.0,738125000.0,17976346000.0,0.01032712654729721,0.013996927657171929,0.22034273472654128,0.013996927657171929
INVH,2024-06-30,2024-07-25,0.11923300296667279,188514000.0,73188000.0,653451000.0,10066709000.0,8543776000.0,749398000.0,17861087000.0,0.010554452816897427,0.0072703005520473474,0.11200227714090269,0.0072703005520473474
INVH,2024-09-30,2024-10-31,0.15525095260748625,181506000.0,95269000.0,660322000.0,9951662000.0,9008903000.0,1027199000.0,17933366000.0,0.01012113398009052,0.009573174812408219,0.14427658021389564,0.009573174812408219
INVH,2024-12-31,2025-02-27,0.2333629337851224,185577000.0,143110000.0,659130000.0,9792509000.0,8202302000.0,174491000.0,17820320000.0,0.010413786059958519,0.01461423216460664,0.2171195363585332,0.01461423216460664
INVH,2025-03-31,2025-05-01,0.2702238358862471,187627000.0,165745000.0,674479000.0,9755014000.0,8103480000.0,84387000.0,17774107000.0,0.010556198407042335,0.016990749577601837,0.24573782134061994,0.016990749577601837
IP,2020-06-30,2020-07-31,0.6407884492341374,389000000.0,266000000.0,4866000000.0,7060000000.0,16068000000.0,847000000.0,22281000000.0,0.017458821417351108,0.03767705382436261,0.054665022605836416,0.03767705382436261
IP,2020-09-30,2020-10-30,0.48956365479426805,481000000.0,204000000.0,5123000000.0,7096000000.0,15305000000.0,678000000.0,21723000000.0,0.022142429682824656,0.02874859075535513,0.03982041772398985,0.02874859075535513
IP,2020-12-31,2021-02-19,0.3599661208356861,75000000.0,153000000.0,2224000000.0,7868000000.0,14636000000.0,468000000.0,22036000000.0,0.0034035215102559448,0.019445856634468735,0.06879496402877698,0.019445856634468735
IP,2021-03-31,2021-04-30,0.8371135365816217,305000000.0,349000000.0,4593000000.0,7771000000.0,14575000000.0,787000000.0,21559000000.0,0.014147223897212301,0.044910564920859604,0.07598519486174614,0.044910564920859604
IP,2021-06-30,2021-07-30,1.036197844708483,322000000.0,432000000.0,4770000000.0,8354000000.0,13768000000.0,706000000.0,21416000000.0,0.015035487485991782,0.051711754847977014,0.09056603773584905,0.051711754847977014
IP,2021-09-30,2021-10-28,2.2007131940906777,468000000.0,864000000.0,4914000000.0,9623000000.0,10835000000.0,2122000000.0,18336000000.0,0.025523560209424083,0.08978489036682948,0.17582417582417584,0.08978489036682948
IP,2021-12-31,2022-02-18,0.27254202750891493,371000000.0,107000000.0,5086000000.0,9082000000.0,7914000000.0,1540000000.0,15456000000.0,0.024003623188405796,0.011781545914996697,0.021038143924498622,0.011781545914996697
IP,2022-03-31,2022-04-29,0.9299922500645827,336000000.0,360000000.0,5237000000.0,8887000000.0,8007000000.0,1322000000.0,15572000000.0,0.021577189827896224,0.040508608079216836,0.0687416459805232,0.040508608079216836
IP,2022-06-30,2022-07-29,1.3200723327305606,538000000.0,511000000.0,5389000000.0,9043000000.0,7916000000.0,977000000.0,15982000000.0,0.03366287072957077,0.0565077960853699,0.09482278715902764,0.0565077960853699
IP,2022-09-30,2022-10-28,2.5654167790666307,465000000.0,951000000.0,5402000000.0,9488000000.0,7738000000.0,511000000.0,16715000000.0,0.027819323960514508,0.1002318718381113,0.17604590892262126,0.1002318718381113
IP,2022-12-31,2023-02-17,-0.7487638332940899,415000000.0,-318000000.0,5133000000.0,8497000000.0,7968000000.0,804000000.0,15661000000.0,0.026498946427431197,-0.03742497352006591,-0.061952074810052604,-0.03742497352006591
IP,2023-03-31,2023-04-28,0.4868383809793377,298000000.0,172000000.0,5020000000.0,8389000000.0,8232000000.0,636000000.0,15985000000.0,0.018642477322489834,0.02050303969483848,0.034262948207171316,0.02050303969483848
IP,2023-06-30,2023-07-28,0.6782106782106783,326000000.0,235000000.0,4682000000.0,8404000000.0,8234000000.0,746000000.0,15892000000.0,0.02051346589478983,0.027962874821513564,0.05019222554463904,0.027962874821513564
IP,2023-09-30,2023-10-27,0.4699999997151515,303000000.0,165000000.0,4613000000.0,8882000000.0,8098000000.0,1149000000.0,15831000000.0,0.019139662687132842,0.018576897095248818,0.03576848038153046,0.018576897095248818
IP,2023-12-31,2024-02-16,-0.8219110607147148,-176000000.0,-284000000.0,1718000000.0,8355000000.0,8018000000.0,1113000000.0,15260000000.0,-0.011533420707732634,-0.033991621783363256,-0.16530849825378346,-0.033991621783363256
IP,2024-03-31,2024-04-26,0.1606886657101865,127000000.0,56000000.0,4619000000.0,8257000000.0,8013000000.0,1070000000.0,15200000000.0,0.008355263157894737,0.006782124258205159,0.01212383632820957,0.006782124258205159
IP,2024-06-30,2024-07-26,1.41156462585034,246000000.0,498000000.0,4734000000.0,8595000000.0,8004000000.0,1049000000.0,15550000000.0,0.01581993569131833,0.05794066317626527,0.10519645120405577,0.05794066317626527
IP,2024-09-30,2024-11-01,0.4244482173174873,100000000.0,150000000.0,3979000000.0,8629000000.0,7979000000.0,1159000000.0,15449000000.0,0.006472910868017347,0.017383242554177773,0.03769791404875597,0.017383242554177773
IP,2024-12-31,2025-02-21,-0.40596520298260147,149000000.0,-147000000.0,3922000000.0,8173000000.0,7942000000.0,1062000000.0,15053000000.0,0.009898359131070218,-0.017986051633427137,-0.03748087710351861,-0.017986051633427137
IP,2025-03-31,2025-05-07,-0.23994515539305303,-35000000.0,-105000000.0,5901000000.0,18092000000.0,12218000000.0,1156000000.0,29154000000.0,-0.0012005213692803732,-0.005803670130444395,-0.017793594306049824,-0.005803670130444395
IQV,2020-06-30,2020-07-23,-0.12048192771084337,78000000.0,-23000000.0,2521000000.0,5852000000.0,12107000000.0,1182000000.0,16777000000.0,0.004649222149371163,-0.00393028024606972,-0.009123363744545815,-0.00393028024606972
IQV,2020-09-30,2020-10-22,0.5182144689584403,207000000.0,101000000.0,2786000000.0,6107000000.0,12339000000.0,1543000000.0,16903000000.0,0.012246346802342779,0.01653839855903062,0.03625269203158651,0.01653839855903062
IQV,2020-12-31,2021-02-12,0.5994962216624685,291000000.0,119000000.0,3298000000.0,6280000000.0,12533000000.0,1902000000.0,16911000000.0,0.01720773461060848,0.01894904458598726,0.03608247422680412,0.01894904458598726
IQV,2021-03-31,2021-04-23,1.0877373011800924,351000000.0,212000000.0,3409000000.0,6237000000.0,12236000000.0,2402000000.0,16071000000.0,0.021840582415531083,0.033990700657367326,0.062188325022000585,0.033990700657367326
IQV,2021-06-30,2021-07-28,0.8983572895277208,290000000.0,175000000.0,3438000000.0,5760000000.0,12287000000.0,1911000000.0,16136000000.0,0.01797223599405057,0.030381944444444444,0.05090168702734148,0.030381944444444444
IQV,2021-09-30,2021-10-22,1.336405529953917,304000000.0,261000000.0,3391000000.0,5829000000.0,12172000000.0,1574000000.0,16427000000.0,0.0185061179765021,0.04477611940298507,0.07696844588616927,0.04477611940298507
IQV,2021-12-31,2022-02-16,1.620795107033639,468000000.0,318000000.0,3636000000.0,6042000000.0,12125000000.0,1477000000.0,16690000000.0,0.028040742959856202,0.05263157894736842,0.08745874587458746,0.05263157894736842
IQV,2022-03-31,2022-04-28,1.6683778234086242,502000000.0,325000000.0,3568000000.0,5919000000.0,12637000000.0,1493000000.0,17063000000.0,0.029420383285471488,0.054907923635749284,0.09108744394618834,0.054907923635749284
IQV,2022-06-30,2022-07-22,1.3396127681841967,457000000.0,256000000.0,3541000000.0,5352000000.0,12767000000.0,1518000000.0,16601000000.0,0.02752846214083489,0.04783258594917788,0.07229596159277041,0.04783258594917788
IQV,2022-09-30,2022-10-27,1.4941921858500529,476000000.0,283000000.0,3562000000.0,5347000000.0,12394000000.0,1361000000.0,16380000000.0,0.02905982905982906,0.05292687488311203,0.07944974733295901,0.05292687488311203
IQV,2022-12-31,2023-02-15,1.213254943880278,392000000.0,227000000.0,3739000000.0,5765000000.0,12747000000.0,1309000000.0,17203000000.0,0.022786723245945474,0.0393755420641804,0.060711420165819735,0.0393755420641804
IQV,2023-03-31,2023-04-28,1.5323435843054083,488000000.0,289000000.0,3652000000.0,5932000000.0,13176000000.0,1598000000.0,17510000000.0,0.0278697886921759,0.04871881321645313,0.07913472070098576,0.04871881321645313
IQV,2023-06-30,2023-08-01,1.5907873594001072,544000000.0,297000000.0,3728000000.0,5748000000.0,13777000000.0,1492000000.0,18033000000.0,0.030166916209172074,0.05167014613778706,0.07966738197424893,0.05167014613778706
IQV,2023-09-30,2023-11-01,1.633423180592992,511000000.0,303000000.0,3736000000.0,5805000000.0,13631000000.0,1332000000.0,18104000000.0,0.028225806451612902,0.05219638242894057,0.08110278372591007,0.05219638242894057
IQV,2023-12-31,2024-02-15,2.5433839479392626,518000000.0,469000000.0,3868000000.0,6112000000.0,13673000000.0,1496000000.0,18289000000.0,0.028323035704521844,0.07673429319371727,0.12125129265770423,0.07673429319371727
IQV,2024-03-31,2024-05-02,1.562669560499186,521000000.0,288000000.0,3737000000.0,6344000000.0,13536000000.0,1444000000.0,18436000000.0,0.028259926231286613,0.04539722572509458,0.07706716617607706,0.04539722572509458
IQV,2024-06-30,2024-07-22,1.9696147585458492,548000000.0,363000000.0,3814000000.0,6714000000.0,13258000000.0,1545000000.0,18427000000.0,0.029738969989689043,0.054066130473637175,0.09517566858940744,0.054066130473637175
IQV,2024-09-30,2024-10-31,1.5472312703583062,578000000.0,285000000.0,3896000000.0,6967000000.0,13512000000.0,1572000000.0,18907000000.0,0.03057068810493468,0.04090713362996986,0.07315195071868583,0.04090713362996986
IQV,2024-12-31,2025-02-13,2.4170353982300883,622000000.0,437000000.0,3958000000.0,6067000000.0,13983000000.0,1843000000.0,18207000000.0,0.03416268468171582,0.07202900939508818,0.11040929762506316,0.07202900939508818
IQV,2025-03-31,2025-05-06,1.403607666290868,525000000.0,249000000.0,3829000000.0,5985000000.0,14330000000.0,1876000000.0,18439000000.0,0.028472259883941645,0.04160401002506266,0.06503003395142334,0.04160401002506266
IR,2023-03-31,2023-05-05,0.3936950146627566,240300000.0,161100000.0,1629300000.0,9381700000.0,2742700000.0,1119300000.0,11005100000.0,0.021835330892040962,0.017171727938433332,0.0988768182655128,0.017171727938433332
IR,2023-06-30,2023-08-04,0.4396277247122214,272400000.0,179500000.0,1686500000.0,9480400000.0,2729800000.0,1178100000.0,11032100000.0,0.02469158183845324,0.01893380026159234,0.10643344203972725,0.01893380026159234
IR,2023-09-30,2023-11-03,0.5097895252080274,318400000.0,208300000.0,1738900000.0,9619800000.0,2733200000.0,1197500000.0,11155500000.0,0.02854197481063153,0.021653256824466206,0.1197883719592846,0.021653256824466206
IR,2023-12-31,2024-02-23,0.5606245425713589,333200000.0,229800000.0,1821400000.0,9846700000.0,2723600000.0,1595500000.0,10974800000.0,0.03036046214965193,0.023337767983182184,0.12616668496760733,0.023337767983182184
IR,2024-03-31,2024-05-03,0.4957097327776416,293200000.0,202200000.0,1670100000.0,9919700000.0,2718300000.0,1452300000.0,11185700000.0,0.026212038584979037,0.02038368095809349,0.12107059457517513,0.02038368095809349
IR,2024-06-30,2024-08-02,0.4540991654393716,271800000.0,185000000.0,1805300000.0,10024200000.0,4755400000.0,1062500000.0,13717100000.0,0.019814683861749203,0.01845533808184194,0.10247604276297569,0.01845533808184194
IR,2024-09-30,2024-11-01,0.5446055541902187,356300000.0,221600000.0,1861000000.0,10334200000.0,4785400000.0,1376900000.0,13742700000.0,0.02592649188296332,0.021443362814731668,0.11907576571735626,0.021443362814731668
IR,2024-12-31,2025-02-19,0.5651746187899656,392700000.0,229800000.0,1898600000.0,10245300000.0,4757500000.0,1541200000.0,13461600000.0,0.029171866642895346,0.022429797077684402,0.12103655324976298,0.022429797077684402
IR,2025-03-31,2025-05-02,0.45890748031496065,302500000.0,186500000.0,1716800000.0,10553700000.0,4772100000.0,1612800000.0,13713000000.0,0.02205935973164151,0.01767152752115372,0.10863233923578751,0.01767152752115372
IRM,2020-06-30,2020-08-06,-0.02459810255110719,169749000.0,-7086000.0,982239000.0,1087843000.0,9630328000.0,907180000.0,9810991000.0,0.017301921895555707,-0.006513807599074499,-0.007214130165876126,-0.006513807599074499
IRM,2020-09-30,2020-11-05,0.132938149862713,212795000.0,38394000.0,1036647000.0,1000912000.0,9011442000.0,151972000.0,9860382000.0,0.02158080690991485,0.038359016576881885,0.03703671548752854,0.038359016576881885
IRM,2020-12-31,2021-02-24,0.855110582689031,205607000.0,247410000.0,1059653000.0,1196534000.0,8703314000.0,205063000.0,9694785000.0,0.021207999971118493,0.20677222711598667,0.23348209272280643,0.20677222711598667
IRM,2021-03-31,2021-05-06,0.15750808211986406,205766000.0,45603000.0,1082040000.0,1021308000.0,8916326000.0,138944000.0,9798690000.0,0.020999337666565632,0.044651564464392716,0.042145392037262946,0.044651564464392716
IRM,2021-06-30,2021-08-05,0.7890655865549452,12947000.0,229682000.0,37716000.0,1212402000.0,8867002000.0,315928000.0,9763476000.0,0.0013260646105956527,0.18944376535175628,6.089776222292926,0.18944376535175628
IRM,2021-09-30,2021-11-04,0.2322030176820524,232071000.0,67683000.0,1130148000.0,1036536000.0,9133417000.0,161439000.0,10008514000.0,0.02318735828315772,0.06529729792308227,0.059888616358211494,0.06529729792308227
IRM,2021-12-31,2022-02-24,0.36753835556819703,450537000.0,107251000.0,2241627000.0,929479000.0,9271941000.0,255828000.0,9945592000.0,0.04530016916036773,0.11538829817564464,0.04784515889574849,0.11538829817564464
IRM,2022-03-31,2022-04-28,0.1449534116260182,237086000.0,42299000.0,1248046000.0,832199000.0,10234191000.0,195660000.0,10870730000.0,0.02180957488595522,0.0508279870559806,0.033892180256176456,0.0508279870559806
IRM,2022-06-30,2022-08-03,0.685652699863953,259410000.0,200081000.0,1289534000.0,745732000.0,10079916000.0,144746000.0,10680902000.0,0.024287274614072856,0.26830148096098866,0.15515759956697536,0.26830148096098866
IRM,2022-09-30,2022-11-03,0.6568541660969673,280528000.0,192164000.0,1286945000.0,627660000.0,10310121000.0,155223000.0,10782558000.0,0.02601683199849238,0.3061593856546538,0.14931795842091153,0.3061593856546538
IRM,2022-12-31,2023-02-23,0.5633078469724118,506344000.0,164736000.0,2527095000.0,731953000.0,10568995000.0,141797000.0,11159151000.0,0.04537477806331324,0.22506363113478597,0.06518789360906495,0.22506363113478597
IRM,2023-03-31,2023-05-04,0.22042388815522318,266109000.0,64595000.0,1314349000.0,641219000.0,10963796000.0,146442000.0,11458573000.0,0.023223572429132318,0.10073781344595216,0.04914600307833003,0.10073781344595216
IRM,2023-06-30,2023-08-03,0.00038837994460475526,258120000.0,114000.0,1357936000.0,520402000.0,11246812000.0,149493000.0,11617721000.0,0.022217782644289703,0.00021906141790385125,8.395093730485089e-05,0.00021906141790385125
IRM,2023-09-30,2023-11-02,0.30938698945522636,282187000.0,91043000.0,1388175000.0,425901000.0,11656213000.0,170502000.0,11911612000.0,0.023690076540438018,0.2137656403718235,0.0655846705206476,0.2137656403718235
IRM,2023-12-31,2024-02-22,0.09654424351304171,303627000.0,28482000.0,1419829000.0,389720000.0,11933170000.0,222789000.0,12100101000.0,0.025092931042476424,0.07308323924869137,0.020060162174459037,0.07308323924869137
IRM,2024-03-31,2024-05-02,0.25086630016157385,294588000.0,74061000.0,1476863000.0,197882000.0,12707340000.0,191655000.0,12713567000.0,0.02317115251762153,0.37426850345155194,0.05014750860438646,0.37426850345155194
IRM,2024-06-30,2024-08-01,0.12095471170032247,289099000.0,35783000.0,1534409000.0,52112000.0,12939575000.0,144256000.0,12847431000.0,0.02250247539761062,0.6866556647221369,0.023320379377336813,0.6866556647221369
IRM,2024-09-30,2024-11-06,-0.11332151356015613,304799000.0,-33620000.0,1557358000.0,-31871000.0,13382009000.0,168515000.0,13181623000.0,0.023123025138861882,1.0548774748203695,-0.02158784300077439,1.0548774748203695
IRM,2024-12-31,2025-02-14,0.34970390309555854,324430000.0,103932000.0,1581279000.0,-226503000.0,13719086000.0,155716000.0,13336867000.0,0.0243258030540456,-0.458854849604641,0.06572654161599566,-0.458854849604641
IRM,2025-03-31,2025-05-01,0.053663459597658614,320434000.0,15952000.0,1592529000.0,-424038000.0,14914396000.0,155338000.0,14335020000.0,0.022353230061764824,-0.0376192699710875,0.010016772065061295,-0.0376192699710875
ISRG,2020-06-30,2020-07-23,0.1893622946254525,80600000.0,68000000.0,852100000.0,8766400000.0,0.0,4488300000.0,4278100000.0,0.01884013931418153,0.007756889943420332,0.07980284004224857,0.007756889943420332
ISRG,2020-09-30,2020-10-19,0.8676064123825318,270400000.0,313900000.0,1077700000.0,9286700000.0,0.0,4718200000.0,4568500000.0,0.05918791725949436,0.03380102727556613,0.2912684420525192,0.03380102727556613
ISRG,2020-12-31,2021-02-10,1.0052298375997797,415800000.0,365200000.0,1329100000.0,9759100000.0,0.0,5111400000.0,4647700000.0,0.08946360565440971,0.03742148353844105,0.27477240237754874,0.03742148353844105
ISRG,2021-03-31,2021-04-21,1.1714756801319044,416800000.0,426300000.0,1292100000.0,10190200000.0,0.0,4557500000.0,5632700000.0,0.07399648481190194,0.04183431139722479,0.3299280241467379,0.04183431139722479
ISRG,2021-06-30,2021-07-21,1.417763157894737,511200000.0,517200000.0,1464000000.0,10879500000.0,0.0,4439200000.0,6440300000.0,0.07937518438582053,0.04753894940024817,0.35327868852459016,0.04753894940024817
ISRG,2021-09-30,2021-10-20,1.0373500545256271,442600000.0,380500000.0,1403300000.0,11459500000.0,0.0,4088200000.0,7371300000.0,0.06004368293245425,0.03320389196736332,0.27114658305422934,0.03320389196736332
ISRG,2021-12-31,2022-02-03,1.0239440408931935,450400000.0,380600000.0,1550700000.0,11951500000.0,0.0,4204000000.0,7747500000.0,0.05813488222007099,0.03184537505752416,0.24543754433481654,0.03184537505752416
ISRG,2022-03-31,2022-04-22,0.995100707675558,408100000.0,365600000.0,1487700000.0,12156900000.0,0.0,3985600000.0,8171300000.0,0.049943093510212574,0.03007345622650511,0.24574847079384285,0.03007345622650511
ISRG,2022-06-30,2022-07-22,0.8458367683429514,397600000.0,307800000.0,1522100000.0,12082400000.0,0.0,4437400000.0,7645000000.0,0.05200784826684107,0.025475071177911673,0.2022206162538598,0.025475071177911673
ISRG,2022-09-30,2022-10-21,0.8987517337031901,398900000.0,324000000.0,1557400000.0,11574000000.0,0.0,4313900000.0,7260100000.0,0.05494414677483781,0.027993779160186624,0.20803903942468216,0.027993779160186624
ISRG,2022-12-31,2023-02-10,0.8654768247202983,372500000.0,324900000.0,1655000000.0,11112600000.0,0.0,4117900000.0,6994700000.0,0.053254607059630865,0.029237082230981048,0.19631419939577038,0.029237082230981048
ISRG,2023-03-31,2023-04-20,0.9980337078651685,387600000.0,355300000.0,1696200000.0,11294200000.0,0.0,4692200000.0,6602000000.0,0.058709481975159045,0.03145862478086097,0.20946822308690013,0.03145862478086097
ISRG,2023-06-30,2023-07-24,1.177721802406941,463200000.0,420800000.0,1755900000.0,11959700000.0,0.0,5799200000.0,6160500000.0,0.07518870221572924,0.03518482905089593,0.2396491827552822,0.03518482905089593
ISRG,2023-09-30,2023-10-20,1.1605248464544946,465800000.0,415700000.0,1743700000.0,12623500000.0,0.0,6475700000.0,6147800000.0,0.07576694101955171,0.03293064522517527,0.23840110110684176,0.03293064522517527
ISRG,2023-12-31,2024-01-31,1.692823233733594,450200000.0,606200000.0,1928300000.0,13397300000.0,0.0,5223200000.0,8174100000.0,0.055076399848301344,0.04524792308898062,0.3143701706166053,0.04524792308898062
ISRG,2024-03-31,2024-04-19,1.511511789181692,469400000.0,544900000.0,1890600000.0,14046400000.0,0.0,4800100000.0,9246300000.0,0.05076625244692472,0.03879285795648707,0.2882153813604147,0.03879285795648707
ISRG,2024-06-30,2024-07-19,1.459556786703601,567300000.0,526900000.0,2009900000.0,14796500000.0,0.0,4757200000.0,10039300000.0,0.056507923859233214,0.0356097725813537,0.26215234588785513,0.0356097725813537
ISRG,2024-09-30,2024-10-18,1.5580369451337193,577300000.0,565100000.0,2038100000.0,15677500000.0,0.0,4231700000.0,11445800000.0,0.05043771514441979,0.036045287832881516,0.27726804376625286,0.036045287832881516
ISRG,2024-12-31,2025-01-31,1.8848268279274327,734900000.0,685700000.0,2413500000.0,16529600000.0,0.0,4013300000.0,12516300000.0,0.058715435072665245,0.04148315748717452,0.28411021338305364,0.04148315748717452
ISRG,2025-03-31,2025-04-23,1.9155238617663193,578100000.0,698400000.0,2253400000.0,17207700000.0,0.0,4511300000.0,12696400000.0,0.045532591915818654,0.040586481633222336,0.30993165882666196,0.040586481633222336
IT,2020-06-30,2020-08-04,0.6134662508353753,101808000.0,55077000.0,973135000.0,991219000.0,1975251000.0,356633000.0,2609837000.0,0.039009332766759,0.0555649155232093,0.0565974916121607,0.0555649155232093
IT,2020-09-30,2020-11-03,0.18858318047912845,89372000.0,16964000.0,994618000.0,1037503000.0,1977984000.0,553715000.0,2461772000.0,0.036303930664578196,0.016350796094083582,0.017055794284841014,0.016350796094083582
IT,2020-12-31,2021-02-24,1.3250357273422182,178974000.0,119607000.0,1112759000.0,1090428000.0,1978801000.0,712583000.0,2356646000.0,0.075944371789399,0.10968812246200574,0.10748688619907815,0.10968812246200574
IT,2021-03-31,2021-05-04,1.8409450408911925,226052000.0,164100000.0,1104038000.0,891594000.0,1969597000.0,445995000.0,2415196000.0,0.09359571645531047,0.18405238258669304,0.14863618824714367,0.18405238258669304
IT,2021-06-30,2021-08-03,3.0428431999461516,276016000.0,271236000.0,1167319000.0,527638000.0,2463176000.0,796257000.0,2194557000.0,0.12577299199792943,0.5140569860396711,0.232358078640029,0.5140569860396711
IT,2021-09-30,2021-11-02,1.756187622395772,231992000.0,148865000.0,1156282000.0,334507000.0,2462969000.0,765530000.0,2031946000.0,0.11417232544565653,0.44502805621407027,0.12874454501583524,0.44502805621407027
IT,2021-12-31,2022-02-23,2.4698464006795176,187746000.0,209359000.0,1306323000.0,371058000.0,2462764000.0,756493000.0,2077329000.0,0.09037855823511827,0.5642217658694867,0.1602658760505633,0.5642217658694867
IT,2022-03-31,2022-05-03,2.058651551312649,219454000.0,172515000.0,1262740000.0,118153000.0,2462566000.0,456175000.0,2124544000.0,0.10329463640197614,1.460098347058475,0.13661957330883634,1.460098347058475
